GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
9667.0,2010-09-01T00:00:00.000000000,"[3.4649243354797363, 1.8955113887786865, 1.9395159482955933, 4.117727756500244]","[3.7793169021606445, 1.5055028200149536, 1.8241028785705566, 3.1388678550720215]"
9667.0,2010-12-01T00:00:00.000000000,"[1.8955113887786865, 1.9395159482955933, 4.117727756500244, 4.176473617553711]","[1.6980555057525635, 1.8157782554626465, 2.599318504333496, 3.7300612926483154]"
9667.0,2011-03-01T00:00:00.000000000,"[1.9395159482955933, 4.117727756500244, 4.176473617553711, 2.430823802947998]","[1.694326400756836, 2.715120315551758, 3.1153244972229004, 1.596273422241211]"
9667.0,2011-06-01T00:00:00.000000000,"[4.117727756500244, 4.176473617553711, 2.430823802947998, 2.2915501594543457]","[2.99837589263916, 2.510692834854126, 1.659009575843811, 1.98453950881958]"
9667.0,2011-09-01T00:00:00.000000000,"[4.176473617553711, 2.430823802947998, 2.2915501594543457, 4.506505489349365]","[4.463523864746094, 1.9875030517578125, 2.369978666305542, 3.8607213497161865]"
9667.0,2011-12-01T00:00:00.000000000,"[2.430823802947998, 2.2915501594543457, 4.506505489349365, 5.379110336303711]","[2.146150588989258, 2.303518772125244, 3.1579954624176025, 4.488511085510254]"
9667.0,2012-03-01T00:00:00.000000000,"[2.2915501594543457, 4.506505489349365, 5.379110336303711, 3.0323619842529297]","[2.1882150173187256, 3.3215558528900146, 3.746750831604004, 2.086362838745117]"
9667.0,2012-06-01T00:00:00.000000000,"[4.506505489349365, 5.379110336303711, 3.0323619842529297, 3.831699848175049]","[3.5321178436279297, 3.045200824737549, 2.0836291313171387, 2.451472282409668]"
9667.0,2012-09-01T00:00:00.000000000,"[5.379110336303711, 3.0323619842529297, 3.831699848175049, 5.129826545715332]","[5.002551078796387, 2.3565762042999268, 2.790864944458008, 4.458328723907471]"
9667.0,2012-12-01T00:00:00.000000000,"[3.0323619842529297, 3.831699848175049, 5.129826545715332, 3.8977060317993164]","[2.6828885078430176, 2.824531316757202, 3.805233955383301, 5.39422082901001]"
9667.0,2013-03-01T00:00:00.000000000,"[3.831699848175049, 5.129826545715332, 3.8977060317993164, 2.2475459575653076]","[2.6677191257476807, 3.967034339904785, 4.517719745635986, 2.544950485229492]"
10499.0,2006-06-01T00:00:00.000000000,"[0.6633917689323425, 0.9714217185974121, 0.8174067735671997, 0.6413896679878235]","[0.3275468945503235, 0.440875768661499, 0.4225579798221588, 0.335328608751297]"
10499.0,2006-09-01T00:00:00.000000000,"[0.9714217185974121, 0.8174067735671997, 0.6413896679878235, 0.7293981313705444]","[0.5711379051208496, 0.46040070056915283, 0.43617117404937744, 0.477802038192749]"
10499.0,2006-12-01T00:00:00.000000000,"[0.8174067735671997, 0.6413896679878235, 0.7293981313705444, 0.9714217185974121]","[0.4647218585014343, 0.4596860408782959, 0.5723379850387573, 0.6196991205215454]"
10499.0,2007-03-01T00:00:00.000000000,"[0.6413896679878235, 0.7293981313705444, 0.9714217185974121, 0.8614109754562378]","[0.46303799748420715, 0.5834986567497253, 0.6620724201202393, 0.4667888879776001]"
10499.0,2007-06-01T00:00:00.000000000,"[0.7293981313705444, 0.9714217185974121, 0.8614109754562378, 0.7293981313705444]","[0.6124259829521179, 0.6729860305786133, 0.5794487595558167, 0.48654240369796753]"
10499.0,2007-09-01T00:00:00.000000000,"[0.9714217185974121, 0.8614109754562378, 0.7293981313705444, 0.9714217185974121]","[0.8534446358680725, 0.6171072721481323, 0.5311676263809204, 0.598791778087616]"
10499.0,2007-12-01T00:00:00.000000000,"[0.8614109754562378, 0.7293981313705444, 0.9714217185974121, 1.3674603700637817]","[0.6690024733543396, 0.585106611251831, 0.6860091686248779, 0.7583500146865845]"
10499.0,2008-03-01T00:00:00.000000000,"[0.7293981313705444, 0.9714217185974121, 1.3674603700637817, 1.2134451866149902]","[0.5869870185852051, 0.6868515014648438, 0.7981245517730713, 0.5957790017127991]"
10499.0,2008-06-01T00:00:00.000000000,"[0.9714217185974121, 1.3674603700637817, 1.2134451866149902, 1.1694409847259521]","[0.6846120357513428, 0.748860239982605, 0.6933637857437134, 0.6631315350532532]"
10499.0,2008-09-01T00:00:00.000000000,"[1.3674603700637817, 1.2134451866149902, 1.1694409847259521, 1.5654793977737427]","[0.9391903877258301, 0.7397371530532837, 0.6723586916923523, 0.710615873336792]"
10499.0,2008-12-01T00:00:00.000000000,"[1.2134451866149902, 1.1694409847259521, 1.5654793977737427, 2.071528673171997]","[1.0146219730377197, 0.8667230606079102, 0.9314929246902466, 0.9648553133010864]"
10499.0,2009-03-01T00:00:00.000000000,"[1.1694409847259521, 1.5654793977737427, 2.071528673171997, 1.6974923610687256]","[0.9867954254150391, 1.0884881019592285, 1.1274880170822144, 1.004058599472046]"
10499.0,2009-06-01T00:00:00.000000000,"[1.5654793977737427, 2.071528673171997, 1.6974923610687256, 2.269547939300537]","[1.130037784576416, 1.2498018741607666, 1.026577115058899, 0.978583037853241]"
10499.0,2009-09-01T00:00:00.000000000,"[2.071528673171997, 1.6974923610687256, 2.269547939300537, 2.379558563232422]","[1.6975643634796143, 1.1832237243652344, 1.039589762687683, 1.1501796245574951]"
10499.0,2009-12-01T00:00:00.000000000,"[1.6974923610687256, 2.269547939300537, 2.379558563232422, 2.775597333908081]","[1.4366493225097656, 1.2594852447509766, 1.4479219913482666, 1.6708242893218994]"
