GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
144437.0,2003-09-01T00:00:00.000000000,"[-0.463432639837265, -0.47666135430336, -0.5163475275039673, -0.5428049564361572]","[-0.4059925377368927, -0.4210960865020752, -0.41994497179985046, -0.4372701346874237]"
144437.0,2003-12-01T00:00:00.000000000,"[-0.47666135430336, -0.5163475275039673, -0.5428049564361572, -0.48989006876945496]","[-0.48460179567337036, -0.4843994081020355, -0.4639952778816223, -0.44859012961387634]"
144437.0,2004-03-01T00:00:00.000000000,"[-0.5163475275039673, -0.5428049564361572, -0.48989006876945496, -0.3972890079021454]","[-0.45173507928848267, -0.4512909948825836, -0.4397367835044861, -0.43063297867774963]"
144520.0,2004-06-01T00:00:00.000000000,"[-0.23854433000087738, -0.2253156304359436, -0.23854433000087738, -0.13271458446979523]","[-0.3173767924308777, -0.31899258494377136, -0.31089603900909424, -0.31804129481315613]"
144520.0,2004-09-01T00:00:00.000000000,"[-0.2253156304359436, -0.23854433000087738, -0.13271458446979523, -0.026884783059358597]","[-0.2874142825603485, -0.2887555658817291, -0.28462374210357666, -0.2896536886692047]"
144520.0,2004-12-01T00:00:00.000000000,"[-0.23854433000087738, -0.13271458446979523, -0.026884783059358597, 0.11863113939762115]","[-0.2811063230037689, -0.28239041566848755, -0.27914559841156006, -0.28373897075653076]"
144520.0,2005-03-01T00:00:00.000000000,"[-0.13271458446979523, -0.026884783059358597, 0.11863113939762115, 0.14508859813213348]","[-0.27270185947418213, -0.27393075823783875, -0.2716367244720459, -0.2757791578769684]"
144520.0,2005-06-01T00:00:00.000000000,"[-0.026884783059358597, 0.11863113939762115, 0.14508859813213348, 0.31706202030181885]","[-0.26874658465385437, -0.2699975371360779, -0.26766347885131836, -0.2718459963798523]"
144520.0,2005-09-01T00:00:00.000000000,"[0.11863113939762115, 0.14508859813213348, 0.31706202030181885, 0.3302907347679138]","[-0.23135671019554138, -0.23133647441864014, -0.22863386571407318, -0.24612948298454285]"
144520.0,2005-12-01T00:00:00.000000000,"[0.14508859813213348, 0.31706202030181885, 0.3302907347679138, 0.3435194492340088]","[-0.16162435710430145, -0.1587059646844864, -0.1454777717590332, -0.15727746486663818]"
144520.0,2006-03-01T00:00:00.000000000,"[0.31706202030181885, 0.3302907347679138, 0.3435194492340088, 0.3435194492340088]","[-0.11646813154220581, -0.11222415417432785, -0.09866410493850708, -0.12604905664920807]"
144520.0,2006-06-01T00:00:00.000000000,"[0.3302907347679138, 0.3435194492340088, 0.3435194492340088, 0.35674816370010376]","[-0.01753482222557068, -0.023786216974258423, -0.021080151200294495, -0.07808631658554077]"
144520.0,2006-09-01T00:00:00.000000000,"[0.3435194492340088, 0.3435194492340088, 0.35674816370010376, 0.4096630811691284]","[0.12064126133918762, 0.04725475609302521, -0.00685553252696991, -0.0824226438999176]"
144520.0,2006-12-01T00:00:00.000000000,"[0.3435194492340088, 0.35674816370010376, 0.4096630811691284, 0.35674816370010376]","[0.1415897160768509, 0.07513932883739471, 0.02635224163532257, -0.05542325973510742]"
144520.0,2007-03-01T00:00:00.000000000,"[0.35674816370010376, 0.4096630811691284, 0.35674816370010376, 0.35674816370010376]","[0.16077809035778046, 0.08887158334255219, 0.036215052008628845, -0.04726153612136841]"
144520.0,2007-06-01T00:00:00.000000000,"[0.4096630811691284, 0.35674816370010376, 0.35674816370010376, 0.5948651432991028]","[0.1710517853498459, 0.09015063941478729, 0.02760399878025055, -0.0707806944847107]"
144520.0,2007-09-01T00:00:00.000000000,"[0.35674816370010376, 0.35674816370010376, 0.5948651432991028, 0.6213225722312927]","[0.3015139102935791, 0.16830168664455414, 0.06252945959568024, -0.04974964261054993]"
144520.0,2007-12-01T00:00:00.000000000,"[0.35674816370010376, 0.5948651432991028, 0.6213225722312927, 0.6345512866973877]","[0.24413467943668365, 0.13799633085727692, 0.05122464895248413, -0.0714937299489975]"
144520.0,2008-03-01T00:00:00.000000000,"[0.5948651432991028, 0.6213225722312927, 0.6345512866973877, 0.5948651432991028]","[0.21550047397613525, 0.12307657301425934, 0.04692380130290985, -0.07950295507907867]"
144520.0,2008-06-01T00:00:00.000000000,"[0.6213225722312927, 0.6345512866973877, 0.5948651432991028, 0.515492856502533]","[0.3825068473815918, 0.23061223328113556, 0.11015103757381439, -0.020731821656227112]"
144520.0,2008-09-01T00:00:00.000000000,"[0.6345512866973877, 0.5948651432991028, 0.515492856502533, 0.5419502258300781]","[0.41560816764831543, 0.2641659379005432, 0.14355891942977905, -0.002377808094024658]"
144520.0,2008-12-01T00:00:00.000000000,"[0.5948651432991028, 0.515492856502533, 0.5419502258300781, 0.5948651432991028]","[0.3883890211582184, 0.27483704686164856, 0.17844626307487488, 0.003435131162405014]"
144520.0,2009-03-01T00:00:00.000000000,"[0.515492856502533, 0.5419502258300781, 0.5948651432991028, 0.6477800607681274]","[0.4552941918373108, 0.30769598484039307, 0.1860973834991455, 0.011965123936533928]"
144520.0,2009-06-01T00:00:00.000000000,"[0.5419502258300781, 0.5948651432991028, 0.6477800607681274, 0.5684077739715576]","[0.49307700991630554, 0.31519994139671326, 0.17588908970355988, 0.023446839302778244]"
144520.0,2009-09-01T00:00:00.000000000,"[0.5948651432991028, 0.6477800607681274, 0.5684077739715576, 0.6213225722312927]","[0.4960245192050934, 0.3218238651752472, 0.18584252893924713, 0.03951653465628624]"
144520.0,2009-12-01T00:00:00.000000000,"[0.6477800607681274, 0.5684077739715576, 0.6213225722312927, 0.6080938577651978]","[0.5029371976852417, 0.35068970918655396, 0.2301938235759735, 0.07142448425292969]"
144520.0,2010-03-01T00:00:00.000000000,"[0.5684077739715576, 0.6213225722312927, 0.6080938577651978, 0.8462108373641968]","[0.5595262050628662, 0.38860073685646057, 0.2536022663116455, 0.07671445608139038]"
144520.0,2010-06-01T00:00:00.000000000,"[0.6213225722312927, 0.6080938577651978, 0.8462108373641968, 1.7722214460372925]","[0.5839803218841553, 0.38164418935775757, 0.23528331518173218, 0.056927889585494995]"
144520.0,2010-12-01T00:00:00.000000000,"[0.6080938577651978, 0.8462108373641968, 1.7722214460372925, 1.692849040031433]","[0.5809738636016846, 0.4057672321796417, 0.28067854046821594, 0.09801561385393143]"
144520.0,2011-03-01T00:00:00.000000000,"[0.8462108373641968, 1.7722214460372925, 1.692849040031433, 1.8119076490402222]","[0.5619082450866699, 0.39936789870262146, 0.2899952530860901, 0.09814086556434631]"
144520.0,2011-06-01T00:00:00.000000000,"[1.7722214460372925, 1.692849040031433, 1.8119076490402222, 3.425812005996704]","[0.6441527605056763, 0.47831255197525024, 0.3593846559524536, 0.15826626121997833]"
144559.0,2006-06-01T00:00:00.000000000,"[1.4944182634353638, 1.3092161417007446, 1.7854502201080322, 1.6134767532348633]","[1.3957784175872803, 1.2808034420013428, 1.2031546831130981, 1.0867805480957031]"
